ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
1605,0.10308719,0.08485723,0.1111544,0.054028735,0.31694072,0.09886835,0.017164927,0.49001896,0.07547899,0.11288422,0.016079811,0.03601371,0.09599665,0.046427462,0.054059304,0.0776837,0.00059804093,0.19203377,0.027796475,0.010741084,0.009887989,0.12871009,0.06547015,0.096760124
1607,0.048665132,0.111583315,0.08015072,0.39490572,0.18505926,0.03559234,0.34347162,0.75821215,0.100072384,0.058827147,0.010341018,0.17545563,0.02322922,0.047261287,0.020764226,0.025238072,0.003439627,0.058738876,0.023052568,0.030319966,0.078082375,0.035567258,0.22948597,0.05681648
1619,0.09645215,0.4236606,0.7672289,0.021155328,0.34339526,0.007702,0.017121445,0.25228202,0.5252346,0.6016169,0.006388714,0.020589698,0.21024075,0.059926227,0.22481917,0.03680375,0.00095856853,0.14200814,0.36329722,0.02859032,0.011180946,0.056344368,0.03051586,0.09451196
1622,0.08608252,0.20162673,0.20867574,0.07138289,0.66199994,0.032153916,0.010100705,0.51733416,0.47337204,0.16443476,0.008069526,0.045333743,0.051310185,0.022220604,0.03096491,0.033805806,0.00029561928,0.09849725,0.070150815,0.016381636,0.08983902,0.052971117,0.09250445,0.051211115
1625,0.15668221,0.15575269,0.10700458,0.07845629,0.31268516,0.063535586,0.012819693,0.72797644,0.10474098,0.08718031,0.010893024,0.07734019,0.02824368,0.026949998,0.02730635,0.020805955,0.00014495137,0.22994845,0.030041043,0.011420072,0.010043324,0.10560544,0.3988424,0.28298053
1627,0.115734026,0.039079655,0.04585163,0.03540745,0.26045775,0.47503272,0.003973038,0.588531,0.027892571,0.049063448,0.020264091,0.009449523,0.1423069,0.007295933,0.017987896,0.38764605,0.00010489328,0.08128468,0.034572296,0.010299101,0.00781807,0.37552392,0.030116074,0.038553208
1628,0.06518597,0.03628898,0.055095702,0.03578484,0.57513547,0.059310693,0.0014565409,0.7583655,0.05003672,0.059728183,0.007073655,0.009153028,0.01299119,0.018173791,0.0478823,0.019739306,1.3782019e-05,0.4189701,0.008743983,0.002567724,0.005054804,0.08147316,0.029410115,0.034392413
1629,0.046930388,0.022923224,0.080078386,0.023098668,0.65789145,0.047067996,0.0050314157,0.44407135,0.06293266,0.055570107,0.0071642636,0.0042232173,0.060001988,0.029458093,0.06858226,0.03478012,1.7802255e-05,0.29780003,0.047264766,0.0053754915,0.0060475827,0.09289019,0.0072259605,0.01414819
1633,0.107738174,0.02201034,0.027847437,0.016256677,0.21977998,0.23165715,0.0016826189,0.7196818,0.03055261,0.050215557,0.0085155815,0.006920181,0.10546462,0.0029624922,0.0101232175,0.09814435,1.5035312e-05,0.035585646,0.01462524,0.0040645264,0.005909419,0.39052016,0.04067615,0.033286445
1635,0.35303727,0.3732076,0.30403936,0.018437443,0.58426905,0.04099569,0.0031461199,0.18343683,0.20436198,0.32742134,0.006698065,0.00857562,0.06977477,0.019796906,0.19746697,0.035743345,1.9435634e-05,0.25409934,0.1472683,0.0063366126,0.003729466,0.057620045,0.019103806,0.038699087
1636,0.03788818,0.07682579,0.08644385,0.21312076,0.4388383,0.05104721,0.07469645,0.7896239,0.06247955,0.046402737,0.0040589236,0.024770109,0.006383447,0.1420127,0.10966884,0.03508531,0.000105019186,0.25943753,0.013922324,0.0082803955,0.022073187,0.030651137,0.07989518,0.036433488
1638,0.26789138,0.07039163,0.05437048,0.045658402,0.25865173,0.24454732,0.005791753,0.6080438,0.06386678,0.0703648,0.009284587,0.01170723,0.024164649,0.009463196,0.011492402,0.07020437,3.9176877e-05,0.069432415,0.041675758,0.0026924207,0.013997815,0.26041067,0.04224913,0.07767901
1639,0.05938318,0.04743839,0.07894814,0.03780791,0.27852955,0.13955876,0.007773233,0.6606798,0.05449051,0.07302571,0.01508172,0.008568714,0.09245994,0.018309366,0.021327296,0.059475683,7.473383e-05,0.25600132,0.033007756,0.014377436,0.0059543448,0.1404305,0.037261803,0.080882855
1640,0.2995463,0.5610614,0.7254106,0.017974615,0.47300842,0.01323631,0.008144134,0.23672456,0.70583516,0.7167396,0.005753617,0.023208542,0.40206388,0.01245221,0.12622058,0.033244964,0.0009711754,0.054092743,0.53431386,0.025851302,0.020417264,0.0662268,0.010907028,0.09880999
1645,0.28902927,0.1457183,0.12535293,0.062398735,0.2832068,0.11238887,0.025603563,0.47066596,0.21744794,0.14053,0.013899365,0.05812726,0.08619163,0.028267631,0.023868779,0.064931214,0.001823586,0.095949724,0.13072933,0.01798295,0.17627889,0.27455887,0.054345343,0.05882655
1646,0.23235507,0.1292851,0.14295137,0.086527444,0.15440305,0.056359455,0.03221102,0.44818336,0.09341793,0.24595593,0.012206403,0.042678174,0.21197091,0.015143339,0.07191406,0.11766344,0.001981716,0.1674023,0.11922425,0.041592803,0.027454013,0.22958288,0.06053885,0.1101932
1648,0.41639924,0.032520603,0.04029053,0.037667092,0.18650013,0.26175657,0.028050365,0.44158,0.0108305905,0.025026334,0.008364262,0.006472082,0.028838258,0.017645033,0.011100647,0.072112724,2.31393e-05,0.07246293,0.080485694,0.0029412208,0.0005792826,0.52783465,0.01969307,0.0033778881
1651,0.62465715,0.27864966,0.16614853,0.010952199,0.20995174,0.11434739,0.00037291332,0.5697668,0.113309294,0.16100132,0.005668666,0.014084449,0.05803211,0.0021982861,0.019784817,0.0723432,2.9325606e-06,0.07792583,0.16713087,0.0014575648,0.0054493495,0.43187535,0.05907942,0.08304017
1653,0.40554225,0.14418872,0.16827238,0.0165876,0.27584597,0.34005758,0.0015668396,0.26995888,0.17115334,0.17679472,0.013295752,0.010364928,0.2157753,0.004024364,0.02055336,0.29329103,2.6100905e-05,0.017764382,0.2778935,0.003850115,0.008107075,0.5689862,0.013357592,0.020129869
1663,0.09271717,0.122946605,0.13966258,0.047728874,0.5906561,0.044803496,0.08097398,0.34776735,0.2438652,0.069676176,0.005076156,0.024450913,0.05817091,0.15448232,0.07597004,0.025203481,0.0012412777,0.09845986,0.07531913,0.056372855,0.023411207,0.07649436,0.04743311,0.08989832
1664,0.043998893,0.041203644,0.044115037,0.035703514,0.4514408,0.030879993,0.0006530935,0.76938516,0.083724566,0.0736151,0.0060259234,0.0106858155,0.036332138,0.007961155,0.031743474,0.053960294,8.12526e-06,0.33930337,0.01944676,0.0016990587,0.0028438657,0.14431451,0.048503004,0.04110379
1667,0.13708203,0.03634103,0.044516407,0.072425686,0.13405825,0.10483271,0.002515215,0.8670728,0.022399941,0.05402155,0.011535242,0.022709124,0.022406053,0.014851407,0.029066503,0.057537578,1.1755011e-05,0.4666059,0.048146244,0.0019056423,0.010841578,0.16742519,0.056788635,0.031491797
1668,0.042418007,0.031047147,0.06455024,0.028672596,0.7441724,0.15709075,0.0014532689,0.602443,0.10997003,0.059287943,0.03403352,0.004220146,0.08485155,0.02803471,0.057013266,0.11469301,9.048872e-05,0.29770574,0.008715989,0.0057602194,0.021499282,0.17529264,0.012551408,0.024579568
1673,0.11167097,0.05565452,0.15233421,0.07505512,0.3102048,0.084045604,0.009020335,0.7368045,0.06505795,0.07779699,0.011129472,0.10067983,0.011264119,0.017732544,0.016620347,0.02191909,8.9667024e-05,0.3168534,0.0309141,0.004536511,0.0040514776,0.12919787,0.21609116,0.06505777
1674,0.028056605,0.0069524483,0.016110362,0.03251561,0.43376216,0.15556042,0.00090403325,0.8652372,0.020841848,0.03540434,0.015478137,0.0058530536,0.051764913,0.0049779573,0.023192214,0.13412495,6.013924e-06,0.37892687,0.003581977,0.00065694674,0.0039203293,0.16876449,0.022837536,0.022961397
1678,0.22324443,0.07503744,0.0579918,0.03269633,0.31565702,0.5041549,0.003787555,0.5856585,0.07148907,0.07209008,0.050928373,0.024311975,0.09302489,0.005202853,0.016445614,0.24996752,0.00016320104,0.057089336,0.02044366,0.009217571,0.007256063,0.40804598,0.122988485,0.07656113
1679,0.1836338,0.06989356,0.09417386,0.09145612,0.21814556,0.07506723,0.028621139,0.523536,0.07493007,0.14141163,0.011011306,0.046816986,0.11271401,0.016500358,0.027984617,0.06828156,0.0006166145,0.110941544,0.06570795,0.012919458,0.024887009,0.23645791,0.07584602,0.069432415
1682,0.4815019,0.33943325,0.47188127,0.008428605,0.18994215,0.06593483,0.0013547266,0.4267404,0.2012603,0.40544507,0.010113757,0.010228719,0.12881793,0.002986856,0.03382889,0.058849458,1.6323878e-05,0.049792305,0.240226,0.0020663952,0.0011535926,0.26351494,0.02361781,0.07449845
1685,0.10545845,0.0811131,0.056650184,0.0986251,0.51901966,0.18121284,0.041979823,0.43225065,0.075669244,0.08337672,0.010336487,0.0319777,0.04683888,0.034929987,0.051458545,0.06492985,0.00056361704,0.17767882,0.029339181,0.016920505,0.01890855,0.15245736,0.02185351,0.12160884
1686,0.17445792,0.5222624,0.6873878,0.011491519,0.8128361,0.0075292685,0.007505855,0.060865715,0.72409606,0.6846004,0.00063877116,0.006135411,0.12892559,0.015454323,0.091343075,0.024532031,1.3814034e-05,0.074013196,0.18343087,0.006664558,0.008673792,0.030512724,0.0052509774,0.036379162
1687,0.15061457,0.03939148,0.12005202,0.075585276,0.5550994,0.16000332,0.03264578,0.43580937,0.08713128,0.05374161,0.025799379,0.018080646,0.052207,0.035826053,0.04042808,0.06135497,0.000750112,0.13714842,0.05706761,0.016711418,0.01772479,0.14284612,0.029169181,0.06322909
1689,0.6145731,0.51977813,0.3051088,0.031607382,0.28135425,0.062134985,0.013337083,0.4468261,0.24097987,0.27604493,0.006224486,0.09564833,0.030464118,0.011228439,0.10398973,0.035683803,0.00029423754,0.05017272,0.24112,0.013538369,0.04592477,0.20201801,0.19524352,0.11037937
1693,0.24663164,0.11798659,0.20716067,0.039403282,0.24823277,0.08057429,0.005119746,0.57029235,0.13535775,0.19442812,0.012009812,0.017628478,0.054490637,0.009524771,0.032614976,0.04047265,6.833504e-05,0.1327371,0.073891714,0.00445624,0.015071191,0.19987172,0.038176946,0.03653475
1697,0.5941058,0.40611064,0.45013413,0.025033504,0.17412718,0.07901162,0.0032060395,0.28350708,0.21568711,0.36574522,0.0031597158,0.044885892,0.16642429,0.003756759,0.010389123,0.060890738,8.7236795e-06,0.021026999,0.29147235,0.0030102306,0.0038095633,0.20553106,0.10986613,0.10836573
1704,0.3573073,0.107981384,0.052514415,0.04374029,0.1048963,0.13860533,0.0049791387,0.7023703,0.030693885,0.07945705,0.011742564,0.044031814,0.038631346,0.005754125,0.0076756203,0.05867742,9.89554e-06,0.09212303,0.08293639,0.0010675631,0.001406485,0.31845385,0.26573113,0.0721701
1707,0.14805679,0.17008959,0.3982744,0.026516348,0.40809584,0.00762498,0.003490383,0.2919274,0.30478132,0.3707928,0.0016824899,0.025563344,0.14456268,0.010018224,0.026288163,0.017440474,2.306998e-05,0.16383113,0.2825717,0.0019720597,0.021218065,0.051454816,0.014341755,0.029020898
1708,0.28704002,0.09406214,0.08648148,0.03539584,0.20550978,0.4589961,0.003890596,0.7593427,0.061417043,0.07080078,0.017888965,0.0139460545,0.04819223,0.008683979,0.011294479,0.12365881,7.861177e-05,0.07656262,0.048399348,0.0054502618,0.0064326115,0.4362266,0.031415176,0.13406327
1709,0.0624568,0.020882899,0.06630799,0.08372354,0.473399,0.110814855,0.0821865,0.6969899,0.061007284,0.038014345,0.011204953,0.028178085,0.035480555,0.08406227,0.047729913,0.020817082,0.0012309726,0.2159314,0.03408794,0.034618743,0.021258198,0.107946485,0.07336184,0.036897264
1712,0.013491065,0.005961309,0.0070321565,0.104623914,0.3397255,0.042553842,0.0025649178,0.9101825,0.015919887,0.01849905,0.008123057,0.009333488,0.01753573,0.03183132,0.030122334,0.021760304,5.745203e-06,0.3908974,0.002316391,0.0013691057,0.0099722035,0.097331725,0.08340216,0.03905807
1715,0.52944684,0.7404409,0.23924406,0.014862971,0.24403718,0.018553078,0.0019042995,0.304431,0.2378386,0.32761785,0.006168159,0.04474349,0.085612535,0.0050298003,0.040039014,0.05419849,2.0937163e-05,0.10759002,0.24896325,0.0042819236,0.0019905698,0.29222688,0.14318143,0.12619784
1724,0.1464774,0.027248276,0.018615536,0.029881185,0.10022226,0.39635265,0.004862103,0.64022094,0.0135414,0.049588416,0.024852844,0.01036332,0.21215285,0.002681141,0.007466475,0.32784876,7.949618e-05,0.04317017,0.027994206,0.0054292856,0.007286542,0.66229486,0.039441165,0.029072309
1727,0.42523044,0.059287407,0.063113265,0.017299803,0.30577558,0.7079971,0.0017526528,0.5675088,0.03142238,0.06380009,0.038331915,0.011238725,0.06505135,0.0076845344,0.01746018,0.17089786,0.000139819,0.086944215,0.042336293,0.007264012,0.0056731054,0.6591215,0.032250155,0.07019804
1733,0.036714744,0.01694894,0.02907606,0.06135468,0.46174195,0.147441,0.008495966,0.60928875,0.021378543,0.038897008,0.01683256,0.0072208648,0.067477025,0.009533353,0.015516666,0.07151074,1.8178747e-05,0.14323317,0.010314232,0.0044610957,0.0043823863,0.15220803,0.01318426,0.028805098
1734,0.20831443,0.09796788,0.12361205,0.06069441,0.29956192,0.248154,0.034931086,0.51395404,0.110892355,0.24833244,0.021728443,0.036877245,0.33784983,0.02176145,0.06121561,0.12828544,0.0057432638,0.1054325,0.09274403,0.05056284,0.05180363,0.3506131,0.04347436,0.121742725
1735,0.14102578,0.26360232,0.20954384,0.038686484,0.27011824,0.055285685,0.013037891,0.20208526,0.14286639,0.33915076,0.009969431,0.031568002,0.3755879,0.01801756,0.04806217,0.18907705,0.00015928784,0.05344126,0.15147428,0.014927412,0.0038958015,0.2240531,0.073847465,0.03963501
1742,0.13059609,0.54101855,0.5461447,0.036524057,0.3057599,0.023096208,0.009527641,0.4415861,0.5375315,0.445743,0.0073797423,0.050341804,0.061828464,0.01308039,0.05447214,0.032215964,9.2045666e-05,0.095234424,0.077975735,0.016072849,0.006940051,0.06126619,0.16934575,0.16500369
1749,0.052804206,0.014590996,0.032704283,0.106853224,0.10473693,0.0963517,0.07175763,0.81245804,0.023461264,0.022569563,0.0050338847,0.02801974,0.09918204,0.02405781,0.0068852054,0.0328685,0.00016645314,0.05415558,0.020507641,0.007148496,0.014975378,0.13465683,0.04706547,0.04779838
1750,0.022594415,0.019138593,0.115354046,0.22869384,0.23158932,0.04039333,0.93161434,0.24801159,0.06672057,0.059929922,0.0009164072,0.050579723,0.039832044,0.7093065,0.018191334,0.008330829,0.00023093283,0.068396255,0.034945935,0.01086461,0.016129224,0.030538313,0.04042315,0.029655118
1751,0.06678127,0.05379984,0.06783164,0.1522146,0.43922347,0.17333506,0.03270924,0.75796014,0.08179518,0.06880523,0.02570173,0.051308744,0.020816626,0.077780366,0.054372136,0.042506997,0.0032802147,0.19494416,0.013940247,0.05279877,0.045690626,0.09210507,0.059307255,0.084615976
1753,0.21124798,0.21454741,0.27157217,0.030682977,0.17649893,0.039254487,0.006543932,0.44028398,0.19226132,0.27881932,0.0026043083,0.029225145,0.1671362,0.035241768,0.028972056,0.0499152,2.1225676e-05,0.080093056,0.22299974,0.00379349,0.0059966054,0.20516315,0.031811498,0.07669245
1757,0.33644778,0.15375,0.08514463,0.012663245,0.46293625,0.08810146,0.00975127,0.20914757,0.13695607,0.1280268,0.0064847725,0.013636573,0.2265097,0.011310836,0.02961899,0.07162287,0.00019169635,0.044614397,0.18881775,0.0195968,0.0028127162,0.37821624,0.050650194,0.15613602
1759,0.27790412,0.30679265,0.49994197,0.01149373,0.4740489,0.02739413,0.00091933075,0.3173243,0.35090846,0.20325461,0.0047389325,0.009813161,0.0654521,0.010975503,0.04054099,0.025545146,1.26038085e-05,0.14746325,0.36663282,0.0037338554,0.0042958762,0.15321079,0.021505581,0.0563757
1761,0.08187359,0.05469015,0.041945443,0.025025805,0.35624576,0.09594131,0.0027125143,0.78761655,0.089960866,0.089933716,0.017048065,0.013350198,0.022968166,0.015586508,0.041222375,0.021132983,5.5646946e-05,0.19042863,0.016285954,0.004406154,0.028379263,0.13328533,0.05151428,0.04227421
1762,0.08563904,0.006749665,0.014474778,0.096875854,0.26662686,0.43042517,0.005382199,0.8860179,0.0077691767,0.017186243,0.01331239,0.008486179,0.01628247,0.019205747,0.01128511,0.09659206,1.2403675e-05,0.2412381,0.0045831394,0.0013412553,0.005996782,0.3721357,0.027604494,0.016531182
1763,0.03902919,0.06924911,0.09228103,0.03344005,0.33766484,0.022783164,0.012858826,0.4173194,0.123438016,0.14232108,0.0021212841,0.009734876,0.09029221,0.029476728,0.018231343,0.023383535,6.8383083e-06,0.0587059,0.055653583,0.0016528686,0.0038966252,0.08085578,0.009475795,0.03096167
1771,0.3017013,0.06403945,0.06899757,0.042282492,0.2046393,0.3391339,0.031388175,0.43438584,0.06833634,0.21086635,0.031664915,0.042475034,0.4032177,0.023258932,0.023656078,0.18393445,0.0028420433,0.037127152,0.084341206,0.025475364,0.01665718,0.56044996,0.049191773,0.087475285
1772,0.020326994,0.03183567,0.054508355,0.33689553,0.18163921,0.03495965,0.99359953,0.15371823,0.041278385,0.053447604,0.0012247978,0.20126161,0.11219926,0.16294752,0.012219806,0.042379785,0.019898592,0.014779179,0.015436469,0.09411388,0.04242557,0.039298497,0.13132209,0.06991064
1774,0.077105656,0.0684774,0.12532318,0.05270394,0.33284116,0.083062686,0.0498088,0.4652872,0.10580779,0.12926269,0.012383092,0.021499975,0.12945287,0.053534083,0.04853682,0.033960167,0.000880686,0.0939607,0.1538489,0.0358652,0.019220486,0.10491797,0.02658564,0.047266245
1778,0.12974754,0.06463294,0.17435753,0.058365755,0.53400725,0.16005014,0.00833864,0.5601441,0.1795303,0.19050439,0.037111804,0.015378744,0.019352116,0.017584031,0.106743395,0.024775535,0.00038458165,0.288288,0.03380563,0.012898805,0.099511355,0.085048735,0.030380744,0.05142513
1787,0.06984912,0.026317557,0.030466335,0.08295901,0.15109718,0.10589319,0.020430366,0.6891611,0.025297143,0.030660078,0.0044680983,0.03884109,0.05461587,0.014523372,0.009883611,0.034159735,3.6798232e-05,0.086191975,0.015873263,0.0046044486,0.023090808,0.14060335,0.10940918,0.05036927
1792,0.32191122,0.50189143,0.5487774,0.029752571,0.2977639,0.036041394,0.005905417,0.44360608,0.43884885,0.4110679,0.008983309,0.049126253,0.05525386,0.014900343,0.08528755,0.06885733,0.00039548732,0.15046135,0.22289227,0.013300682,0.012147375,0.16592258,0.09968769,0.13463144
1796,0.2258394,0.16011104,0.10438961,0.0070264847,0.27994028,0.21131344,0.0036668393,0.29690215,0.086682245,0.25627655,0.023369905,0.015311395,0.58212095,0.004437195,0.024131803,0.1492337,0.0009526723,0.06132633,0.19837281,0.031396482,0.007787117,0.5368565,0.022247158,0.14004007
1798,0.3984582,0.0115827825,0.028192956,0.031286165,0.18116172,0.734448,0.0027810466,0.768126,0.011995472,0.019085934,0.03408982,0.013403324,0.06809851,0.0070611136,0.00881422,0.19562522,3.2790333e-05,0.06468729,0.03174463,0.0028667566,0.0015700723,0.7239524,0.038265374,0.02828237
1800,0.11141013,0.14402093,0.05672355,0.014313572,0.41341233,0.06392907,0.0003070567,0.706552,0.11389486,0.07778831,0.0051600835,0.010005737,0.04987587,0.008793282,0.022182817,0.059637796,6.7525384e-06,0.2499617,0.02677302,0.0017287238,0.0050982465,0.25069836,0.023747822,0.03837312
1802,0.11835151,0.07108497,0.1633934,0.033472247,0.2287177,0.08699197,0.005199076,0.37357718,0.14520374,0.21308136,0.005297157,0.0084888665,0.31275493,0.0058138296,0.017097358,0.15554617,5.641379e-05,0.025439827,0.15526031,0.0076066074,0.0046016,0.26573706,0.019293636,0.04117556
1804,0.55002,0.19473208,0.079994336,0.027745688,0.047643382,0.11143096,0.0030536682,0.62191033,0.019140834,0.06373225,0.0065119066,0.05856214,0.08632872,0.0024306607,0.0052338936,0.11396186,1.1220108e-05,0.027177185,0.23550123,0.0012201787,0.00097131514,0.5259198,0.46029922,0.080631025
1809,0.09495329,0.03347981,0.070600465,0.017067164,0.47987723,0.218668,0.0051094857,0.50994337,0.039840546,0.06261436,0.027808035,0.007492337,0.23615949,0.014136011,0.043937966,0.2339924,0.0001970961,0.16418587,0.051129334,0.012552654,0.0015532167,0.31053233,0.026284618,0.017350053
1810,0.13945459,0.5045324,0.6913461,0.030968111,0.64862156,0.017402567,0.021953817,0.23769027,0.72208875,0.45541558,0.0016301087,0.020852113,0.032530315,0.06893864,0.14342678,0.0145852575,0.00010002346,0.1848142,0.17212309,0.00814937,0.02418036,0.020447591,0.023515321,0.07405952
1815,0.010856156,0.027067846,0.047659222,0.03749583,0.66527855,0.01443474,0.003639862,0.704289,0.08944777,0.045795046,0.004783061,0.009964034,0.068933375,0.044442568,0.050615057,0.03319169,5.57426e-05,0.44063413,0.012167443,0.0058921888,0.010104991,0.03362664,0.018111615,0.02492563
